x_um	field_Hz
5.910199999999999818e+02	1.000000000000000000e+00
5.920389999999999873e+02	1.000000000000000000e+00
5.930579999999998790e+02	1.000000000000000000e+00
5.940769999999998845e+02	1.000000000000000000e+00
5.950959999999998900e+02	1.000000000000000000e+00
5.961149999999998954e+02	1.000000000000000000e+00
5.971339999999999009e+02	1.000000000000000000e+00
5.981529999999999063e+02	1.000000000000000000e+00
5.991719999999999118e+02	1.000000000000000000e+00
6.001909999999999172e+02	1.000000000000000000e+00
6.012099999999999227e+02	1.000000000000000000e+00
6.022289999999999281e+02	1.000000000000000000e+00
6.032479999999999336e+02	1.000000000000000000e+00
6.042669999999999391e+02	1.000000000000000000e+00
6.052859999999999445e+02	1.000000000000000000e+00
6.063049999999999500e+02	1.000000000000000000e+00
6.073239999999999554e+02	1.000000000000000000e+00
6.083429999999999609e+02	1.000000000000000000e+00
6.093619999999998527e+02	1.000000000000000000e+00
6.103809999999998581e+02	1.000000000000000000e+00
6.113999999999998636e+02	1.000000000000000000e+00
6.124189999999998690e+02	1.000000000000000000e+00
6.134379999999998745e+02	1.000000000000000000e+00
6.144569999999998799e+02	1.000000000000000000e+00
6.154759999999998854e+02	1.000000000000000000e+00
6.164949999999998909e+02	1.000000000000000000e+00
6.175139999999998963e+02	1.000000000000000000e+00
6.185329999999999018e+02	1.000000000000000000e+00
6.195520000000000209e+02	1.000000000000000000e+00
6.205710000000000264e+02	1.000000000000000000e+00
6.215900000000000318e+02	1.000000000000000000e+00
6.226090000000000373e+02	1.000000000000000000e+00
6.236280000000000427e+02	1.000000000000000000e+00
6.246469999999999345e+02	1.000000000000000000e+00
6.256659999999999400e+02	1.000000000000000000e+00
6.266849999999999454e+02	1.000000000000000000e+00
6.277039999999999509e+02	1.000000000000000000e+00
6.287229999999999563e+02	1.000000000000000000e+00
6.297419999999999618e+02	1.000000000000000000e+00
6.307609999999999673e+02	1.000000000000000000e+00
6.317799999999999727e+02	1.000000000000000000e+00
6.327989999999999782e+02	1.000000000000000000e+00
6.338179999999999836e+02	1.000000000000000000e+00
6.348369999999999891e+02	1.000000000000000000e+00
6.358559999999999945e+02	1.000000000000000000e+00
6.368750000000000000e+02	1.000000000000000000e+00
6.378940000000000055e+02	1.000000000000000000e+00
6.389130000000000109e+02	1.000000000000000000e+00
6.399319999999999027e+02	1.000000000000000000e+00
6.409509999999999081e+02	1.000000000000000000e+00
6.419699999999999136e+02	1.000000000000000000e+00
6.429889999999999191e+02	1.000000000000000000e+00
6.440079999999999245e+02	1.000000000000000000e+00
6.450269999999999300e+02	1.000000000000000000e+00
6.460459999999999354e+02	1.000000000000000000e+00
6.470649999999999409e+02	1.000000000000000000e+00
6.480839999999999463e+02	1.000000000000000000e+00
6.491029999999999518e+02	1.000000000000000000e+00
6.501219999999999573e+02	1.000000000000000000e+00
6.511409999999999627e+02	1.000000000000000000e+00
6.521599999999999682e+02	1.000000000000000000e+00
6.531789999999999736e+02	1.000000000000000000e+00
6.541979999999999791e+02	1.000000000000000000e+00
6.552169999999999845e+02	1.000000000000000000e+00
6.562359999999998763e+02	1.000000000000000000e+00
6.572549999999998818e+02	1.000000000000000000e+00
6.582739999999998872e+02	1.000000000000000000e+00
6.592929999999998927e+02	1.000000000000000000e+00
6.603119999999998981e+02	1.000000000000000000e+00
6.613309999999999036e+02	1.000000000000000000e+00
6.623499999999999091e+02	1.000000000000000000e+00
6.633689999999999145e+02	1.000000000000000000e+00
6.643879999999999200e+02	1.000000000000000000e+00
6.654069999999999254e+02	1.000000000000000000e+00
6.664259999999999309e+02	1.000000000000000000e+00
6.674449999999999363e+02	1.000000000000000000e+00
6.684639999999999418e+02	1.000000000000000000e+00
6.694829999999999472e+02	1.000000000000000000e+00
6.705019999999999527e+02	1.000000000000000000e+00
6.715209999999999582e+02	1.000000000000000000e+00
6.725399999999998499e+02	1.000000000000000000e+00
6.735589999999998554e+02	1.000000000000000000e+00
6.745779999999998608e+02	1.000000000000000000e+00
6.755969999999998663e+02	1.000000000000000000e+00
6.766159999999998718e+02	1.000000000000000000e+00
6.776349999999998772e+02	1.000000000000000000e+00
6.786539999999998827e+02	1.000000000000000000e+00
6.796729999999998881e+02	1.000000000000000000e+00
6.806919999999998936e+02	1.000000000000000000e+00
6.817109999999998990e+02	1.000000000000000000e+00
6.827299999999999045e+02	1.000000000000000000e+00
6.837489999999999100e+02	1.000000000000000000e+00
6.847679999999999154e+02	1.000000000000000000e+00
6.857870000000000346e+02	1.000000000000000000e+00
6.868060000000000400e+02	1.000000000000000000e+00
6.878249999999999318e+02	1.000000000000000000e+00
6.888439999999999372e+02	1.000000000000000000e+00
6.898629999999999427e+02	1.000000000000000000e+00
6.908819999999999482e+02	1.000000000000000000e+00
6.919009999999999536e+02	1.000000000000000000e+00
6.929199999999999591e+02	1.000000000000000000e+00
6.939389999999999645e+02	1.000000000000000000e+00
6.949579999999999700e+02	1.000000000000000000e+00
6.959769999999999754e+02	1.000000000000000000e+00
6.969959999999999809e+02	1.000000000000000000e+00
6.980149999999999864e+02	1.000000000000000000e+00
6.990339999999999918e+02	1.000000000000000000e+00
7.000529999999999973e+02	1.000000000000000000e+00
7.010720000000000027e+02	1.000000000000000000e+00
7.020910000000000082e+02	1.000000000000000000e+00
7.031099999999999000e+02	1.000000000000000000e+00
7.041289999999999054e+02	1.000000000000000000e+00
7.051479999999999109e+02	1.000000000000000000e+00
7.061669999999999163e+02	1.000000000000000000e+00
7.071859999999999218e+02	1.000000000000000000e+00
7.082049999999999272e+02	1.000000000000000000e+00
7.092239999999999327e+02	1.000000000000000000e+00
7.102429999999999382e+02	1.000000000000000000e+00
7.112619999999999436e+02	1.000000000000000000e+00
7.122809999999999491e+02	1.000000000000000000e+00
7.132999999999999545e+02	1.000000000000000000e+00
7.143189999999999600e+02	1.000000000000000000e+00
7.153379999999999654e+02	1.000000000000000000e+00
7.163569999999999709e+02	1.000000000000000000e+00
7.173759999999999764e+02	1.000000000000000000e+00
7.183949999999999818e+02	1.000000000000000000e+00
7.194139999999998736e+02	1.000000000000000000e+00
7.204329999999998790e+02	1.000000000000000000e+00
7.214519999999998845e+02	1.000000000000000000e+00
7.224709999999998900e+02	1.000000000000000000e+00
7.234899999999998954e+02	1.000000000000000000e+00
7.245089999999999009e+02	1.000000000000000000e+00
7.255279999999999063e+02	1.000000000000000000e+00
7.265469999999999118e+02	1.000000000000000000e+00
7.275659999999999172e+02	1.000000000000000000e+00
7.285849999999999227e+02	1.000000000000000000e+00
7.296039999999999281e+02	1.000000000000000000e+00
7.306229999999999336e+02	1.000000000000000000e+00
7.316419999999999391e+02	1.000000000000000000e+00
7.326609999999999445e+02	1.000000000000000000e+00
7.336799999999999500e+02	1.000000000000000000e+00
7.346989999999999554e+02	1.000000000000000000e+00
7.357179999999998472e+02	1.000000000000000000e+00
7.367369999999998527e+02	1.000000000000000000e+00
7.377559999999998581e+02	1.000000000000000000e+00
7.387749999999998636e+02	1.000000000000000000e+00
7.397939999999998690e+02	1.000000000000000000e+00
7.408129999999998745e+02	1.000000000000000000e+00
7.418319999999998799e+02	1.000000000000000000e+00
7.428509999999998854e+02	1.000000000000000000e+00
7.438699999999998909e+02	1.000000000000000000e+00
7.448889999999998963e+02	1.000000000000000000e+00
7.459079999999999018e+02	1.000000000000000000e+00
7.469269999999999072e+02	1.000000000000000000e+00
7.479459999999999127e+02	1.000000000000000000e+00
7.489649999999999181e+02	1.000000000000000000e+00
7.499840000000000373e+02	1.000000000000000000e+00
7.510029999999999291e+02	1.000000000000000000e+00
7.520219999999999345e+02	1.000000000000000000e+00
7.530409999999999400e+02	1.000000000000000000e+00
7.540599999999999454e+02	1.000000000000000000e+00
7.550789999999999509e+02	1.000000000000000000e+00
7.560979999999999563e+02	1.000000000000000000e+00
7.571169999999999618e+02	1.000000000000000000e+00
7.581359999999999673e+02	1.000000000000000000e+00
7.591549999999999727e+02	1.000000000000000000e+00
7.601739999999999782e+02	1.000000000000000000e+00
7.611929999999999836e+02	1.000000000000000000e+00
7.622119999999999891e+02	1.000000000000000000e+00
7.632309999999999945e+02	1.000000000000000000e+00
7.642500000000000000e+02	1.000000000000000000e+00
7.652690000000000055e+02	1.000000000000000000e+00
7.662879999999998972e+02	1.000000000000000000e+00
7.673069999999999027e+02	1.000000000000000000e+00
7.683259999999999081e+02	1.000000000000000000e+00
7.693449999999999136e+02	1.000000000000000000e+00
7.703639999999999191e+02	1.000000000000000000e+00
7.713829999999999245e+02	1.000000000000000000e+00
7.724019999999999300e+02	1.000000000000000000e+00
7.734209999999999354e+02	1.000000000000000000e+00
7.744399999999999409e+02	1.000000000000000000e+00
7.754589999999999463e+02	1.000000000000000000e+00
7.764779999999999518e+02	1.000000000000000000e+00
7.774969999999999573e+02	1.000000000000000000e+00
7.785159999999999627e+02	1.000000000000000000e+00
7.795349999999999682e+02	1.000000000000000000e+00
7.805539999999999736e+02	1.000000000000000000e+00
7.815729999999999791e+02	1.000000000000000000e+00
7.825919999999998709e+02	1.000000000000000000e+00
7.836109999999998763e+02	1.000000000000000000e+00
7.846299999999998818e+02	1.000000000000000000e+00
7.856489999999998872e+02	1.000000000000000000e+00
7.866679999999998927e+02	1.000000000000000000e+00
7.876869999999998981e+02	1.000000000000000000e+00
7.887059999999999036e+02	1.000000000000000000e+00
7.897249999999999091e+02	1.000000000000000000e+00
7.907439999999999145e+02	1.000000000000000000e+00
7.917629999999999200e+02	1.000000000000000000e+00
7.927819999999999254e+02	1.000000000000000000e+00
7.938009999999999309e+02	1.000000000000000000e+00
7.948199999999999363e+02	1.000000000000000000e+00
7.958389999999999418e+02	1.000000000000000000e+00
7.968579999999999472e+02	1.000000000000000000e+00
7.978769999999999527e+02	1.000000000000000000e+00
7.988959999999998445e+02	1.000000000000000000e+00
7.999149999999998499e+02	1.000000000000000000e+00
8.009339999999998554e+02	1.000000000000000000e+00
8.019529999999998608e+02	1.000000000000000000e+00
8.029719999999998663e+02	1.000000000000000000e+00
8.039909999999998718e+02	1.000000000000000000e+00
8.050099999999998772e+02	1.000000000000000000e+00
8.060289999999998827e+02	1.000000000000000000e+00
8.070479999999998881e+02	1.000000000000000000e+00
8.080669999999998936e+02	1.000000000000000000e+00
8.090859999999998990e+02	1.000000000000000000e+00
8.101049999999999045e+02	1.000000000000000000e+00
8.111239999999999100e+02	1.000000000000000000e+00
8.121429999999999154e+02	1.000000000000000000e+00
8.131619999999999209e+02	1.000000000000000000e+00
8.141809999999998126e+02	1.000000000000000000e+00
8.151999999999998181e+02	1.000000000000000000e+00
8.162189999999999372e+02	1.000000000000000000e+00
8.172379999999999427e+02	1.000000000000000000e+00
8.182569999999999482e+02	1.000000000000000000e+00
8.192759999999999536e+02	1.000000000000000000e+00
8.202949999999999591e+02	1.000000000000000000e+00
8.213139999999999645e+02	1.000000000000000000e+00
8.223329999999999700e+02	1.000000000000000000e+00
8.233519999999999754e+02	1.000000000000000000e+00
8.243709999999999809e+02	1.000000000000000000e+00
8.253899999999999864e+02	1.000000000000000000e+00
8.264089999999999918e+02	1.000000000000000000e+00
8.274279999999999973e+02	1.000000000000000000e+00
8.284470000000000027e+02	1.000000000000000000e+00
8.294659999999998945e+02	1.000000000000000000e+00
8.304849999999999000e+02	1.000000000000000000e+00
8.315039999999999054e+02	1.000000000000000000e+00
8.325229999999999109e+02	1.000000000000000000e+00
8.335419999999999163e+02	1.000000000000000000e+00
8.345609999999999218e+02	1.000000000000000000e+00
8.355799999999999272e+02	1.000000000000000000e+00
8.365989999999999327e+02	1.000000000000000000e+00
8.376179999999999382e+02	1.000000000000000000e+00
8.386369999999999436e+02	1.000000000000000000e+00
8.396559999999999491e+02	1.000000000000000000e+00
8.406749999999999545e+02	1.000000000000000000e+00
8.416939999999999600e+02	1.000000000000000000e+00
8.427129999999999654e+02	1.000000000000000000e+00
8.437319999999999709e+02	1.000000000000000000e+00
8.447509999999999764e+02	1.000000000000000000e+00
8.457699999999998681e+02	1.000000000000000000e+00
8.467889999999998736e+02	1.000000000000000000e+00
8.478079999999998790e+02	1.000000000000000000e+00
8.488269999999998845e+02	1.000000000000000000e+00
8.498459999999998900e+02	1.000000000000000000e+00
8.508649999999998954e+02	1.000000000000000000e+00
8.518839999999999009e+02	1.000000000000000000e+00
8.529029999999999063e+02	1.000000000000000000e+00
8.539219999999999118e+02	1.000000000000000000e+00
8.549409999999999172e+02	1.000000000000000000e+00
8.559599999999999227e+02	1.000000000000000000e+00
8.569789999999999281e+02	1.000000000000000000e+00
8.579979999999999336e+02	1.000000000000000000e+00
8.590169999999999391e+02	1.000000000000000000e+00
8.600359999999999445e+02	1.000000000000000000e+00
8.610549999999999500e+02	1.000000000000000000e+00
8.620739999999998417e+02	1.000000000000000000e+00
8.630929999999998472e+02	1.000000000000000000e+00
8.641119999999998527e+02	1.000000000000000000e+00
8.651309999999998581e+02	1.000000000000000000e+00
8.661499999999998636e+02	1.000000000000000000e+00
8.671689999999998690e+02	1.000000000000000000e+00
8.681879999999998745e+02	1.000000000000000000e+00
8.692069999999998799e+02	1.000000000000000000e+00
8.702259999999998854e+02	1.000000000000000000e+00
8.712449999999998909e+02	1.000000000000000000e+00
8.722639999999998963e+02	1.000000000000000000e+00
8.732829999999999018e+02	1.000000000000000000e+00
8.743019999999999072e+02	1.000000000000000000e+00
8.753209999999999127e+02	9.997210205448610054e-01
8.763399999999999181e+02	9.951459986523566448e-01
8.773589999999998099e+02	9.850083575993519025e-01
8.783779999999998154e+02	9.694234242196551055e-01
8.793969999999998208e+02	9.485684942976055911e-01
8.804159999999999400e+02	9.226808156332245714e-01
8.814349999999999454e+02	8.920548890871680126e-01
8.824539999999999509e+02	8.570391183090213527e-01
8.834729999999999563e+02	8.180318462620225217e-01
8.844919999999999618e+02	7.754768236330675801e-01
8.855109999999999673e+02	7.298581606798477672e-01
8.865299999999999727e+02	6.816948199434089695e-01
8.875489999999999782e+02	6.315347124775998466e-01
8.885679999999999836e+02	5.799484647572972218e-01
8.895869999999999891e+02	5.275229271736981973e-01
8.906059999999999945e+02	4.748544979646900366e-01
8.916250000000000000e+02	4.225423385279500343e-01
8.926439999999998918e+02	3.711815573000629143e-01
8.936629999999998972e+02	3.213564397425061614e-01
8.946819999999999027e+02	2.736338014509573924e-01
8.957009999999999081e+02	2.285565400035113048e-01
8.967199999999999136e+02	1.866374589027204045e-01
8.977389999999999191e+02	1.483534338708890343e-01
8.987579999999999245e+02	1.141399878634437731e-01
8.997769999999999300e+02	8.438633651557729543e-02
9.007959999999999354e+02	5.943096038566796774e-02
9.018149999999999409e+02	3.955775436608533618e-02
9.028339999999999463e+02	2.499279806607234561e-02
9.038529999999999518e+02	1.590178390715912479e-02
9.048719999999999573e+02	1.238813218935389676e-02
9.058909999999999627e+02	1.234376964065349476e-02
9.069099999999999682e+02	2.142511683432203953e-02
9.079289999999999736e+02	3.386943290432029019e-02
9.089479999999998654e+02	4.909320723364021810e-02
9.099669999999998709e+02	6.634184509917759320e-02
9.109859999999998763e+02	8.481946674972058731e-02
9.120049999999998818e+02	1.037877866599867943e-01
9.130239999999998872e+02	1.226581881233743260e-01
9.140429999999998927e+02	1.410182653052711454e-01
9.150619999999998981e+02	1.586238863745864369e-01
9.160809999999999036e+02	1.753802767405515384e-01
9.170999999999999091e+02	1.912831854278679578e-01
9.181189999999999145e+02	2.063703314368736663e-01
9.191379999999999200e+02	2.206689482217130682e-01
9.201569999999999254e+02	2.341691055866384208e-01
9.211759999999999309e+02	2.467905158228368701e-01
9.221949999999999363e+02	2.583914474514810156e-01
9.232139999999999418e+02	2.687844612053301718e-01
9.242329999999999472e+02	2.777701973188087536e-01
9.252519999999998390e+02	2.851930156323411736e-01
9.262709999999998445e+02	2.909716974338068529e-01
9.272899999999998499e+02	2.951396016135098832e-01
9.283089999999998554e+02	2.978366580296050170e-01
9.293279999999998608e+02	2.993099453702834922e-01
9.303469999999998663e+02	2.998595920583089769e-01
9.313659999999998718e+02	2.998203990270879582e-01
9.323849999999998772e+02	2.995261031983185718e-01
9.334039999999998827e+02	2.992958934506493307e-01
9.344229999999998881e+02	2.994234139971231334e-01
9.354419999999998936e+02	3.001667787911226903e-01
9.364609999999998990e+02	3.017453603586395805e-01
9.374799999999999045e+02	3.043168356648339179e-01
9.384989999999999100e+02	3.079607518608205030e-01
9.395179999999999154e+02	3.126627767945567293e-01
9.405369999999998072e+02	3.183133733582925728e-01
9.415559999999998126e+02	3.247347185190157526e-01
9.425749999999998181e+02	3.317089622366205526e-01
9.435939999999998236e+02	3.390365242141750723e-01
9.446129999999998290e+02	3.465651340852385354e-01
9.456319999999998345e+02	3.542296671630617566e-01
9.466509999999999536e+02	3.620571753906018930e-01
9.476699999999999591e+02	3.701475543480834407e-01
9.486889999999999645e+02	3.786328225381808132e-01
9.497079999999999700e+02	3.876343128172087815e-01
9.507269999999999754e+02	3.972181315704803595e-01
9.517459999999999809e+02	4.073719733835398094e-01
9.527649999999999864e+02	4.179959658799661248e-01
9.537839999999999918e+02	4.289246030315328473e-01
9.548029999999999973e+02	4.399426557286399975e-01
9.558219999999998890e+02	4.508311634454191252e-01
9.568409999999998945e+02	4.613911801789224998e-01
9.578599999999999000e+02	4.714506549868582308e-01
9.588789999999999054e+02	4.808744385724156856e-01
9.598979999999999109e+02	4.895295550201014256e-01
9.609169999999999163e+02	4.972759113916209173e-01
9.619359999999999218e+02	5.039431317700319157e-01
9.629549999999999272e+02	5.093405706763208807e-01
9.639739999999999327e+02	5.132744632662985529e-01
9.649929999999999382e+02	5.155928954572577272e-01
9.660119999999999436e+02	5.162283632436562852e-01
9.670309999999999491e+02	5.152507546817820527e-01
9.680499999999999545e+02	5.128875121629775657e-01
9.690689999999999600e+02	5.095011429667078984e-01
9.700879999999999654e+02	5.055619443966101745e-01
9.711069999999999709e+02	5.015665448124021486e-01
9.721259999999998627e+02	4.979530791437030146e-01
9.731449999999998681e+02	4.950251604429776187e-01
9.741639999999998736e+02	4.928949192407865998e-01
9.751829999999998790e+02	4.914726980080238450e-01
9.762019999999998845e+02	4.905101939238868947e-01
9.772209999999998900e+02	4.896736041729164990e-01
9.782400000000000091e+02	4.886572680918074840e-01
9.792589999999999009e+02	4.872757785962644750e-01
9.802780000000000200e+02	4.855323868585864622e-01
9.812969999999999118e+02	4.836326860894964996e-01
9.823160000000000309e+02	4.819435644952296260e-01
9.833349999999999227e+02	4.809030638603021268e-01
9.843540000000000418e+02	4.809279435959508686e-01
9.853729999999999336e+02	4.823113243640602676e-01
9.863920000000000528e+02	4.851932358378716614e-01
9.874109999999999445e+02	4.895605744405729376e-01
9.884299999999999500e+02	4.952837097488533846e-01
9.894489999999998417e+02	5.021856415888046321e-01
9.904679999999999609e+02	5.100765450261428580e-01
9.914869999999998527e+02	5.187693154163682818e-01
9.925059999999999718e+02	5.280501028394056773e-01
9.935249999999998636e+02	5.376317799871962455e-01
9.945439999999999827e+02	5.471201625134290980e-01
9.955629999999998745e+02	5.560080114580817634e-01
9.965819999999999936e+02	5.637347984470924001e-01
9.976009999999998854e+02	5.697901702052002859e-01
9.986200000000000045e+02	5.738393825418504068e-01
9.996389999999998963e+02	5.758218371954315629e-01
1.000658000000000015e+03	5.760057869344392678e-01
1.001676999999999907e+03	5.749532000937221943e-01
1.002695999999999913e+03	5.734218694149444406e-01
1.003714999999999804e+03	5.722082014543096173e-01
1.004733999999999924e+03	5.719867964540265026e-01
1.005752999999999815e+03	5.731862457813137190e-01
1.006771999999999935e+03	5.759246108412078291e-01
1.007790999999999826e+03	5.800252486971483323e-01
1.008809999999999945e+03	5.850812107630926073e-01
1.009828999999999837e+03	5.905804915136281252e-01
1.010847999999999956e+03	5.960196818105757410e-01
1.011866999999999848e+03	6.010043576209574967e-01
1.012885999999999967e+03	6.053047035617479255e-01
1.013904999999999859e+03	6.088560228047191769e-01
1.014923999999999978e+03	6.117185737642021337e-01
1.015942999999999870e+03	6.140083420206891018e-01
1.016961999999999989e+03	6.158137814739833571e-01
1.017980999999999881e+03	6.171479588057696697e-01
1.018999999999999886e+03	6.179252653838288589e-01
1.020018999999999778e+03	6.179852871914316426e-01
1.021037999999999897e+03	6.171479444013994176e-01
1.022056999999999789e+03	6.152863349118435909e-01
1.023075999999999908e+03	6.123955514182872761e-01
1.024094999999999800e+03	6.086307899939963351e-01
1.025114000000000033e+03	6.043093423025220901e-01
1.026132999999999811e+03	5.998718223674174288e-01
1.027151999999999816e+03	5.958156099682749840e-01
1.028170999999999822e+03	5.926239742883933070e-01
1.029189999999999827e+03	5.906923641264443248e-01
1.030208999999999833e+03	5.902964816933438108e-01
1.031227999999999838e+03	5.915768183356956422e-01
1.032246999999999844e+03	5.945534064192384838e-01
1.033265999999999849e+03	5.991336046640207691e-01
1.034284999999999854e+03	6.051551371412169367e-01
1.035303999999999860e+03	6.123974840030219635e-01
1.036322999999999865e+03	6.206022109288407140e-01
1.037341999999999871e+03	6.294874722499181896e-01
1.038360999999999876e+03	6.387538215899852823e-01
1.039379999999999882e+03	6.480855985656019946e-01
1.040398999999999887e+03	6.571481709162765306e-01
1.041417999999999893e+03	6.655916056948055770e-01
1.042436999999999898e+03	6.730519628749086491e-01
1.043455999999999904e+03	6.791597590384609306e-01
1.044474999999999909e+03	6.835724985123337039e-01
1.045493999999999915e+03	6.860256228210717122e-01
1.046512999999999920e+03	6.863761188252369694e-01
1.047531999999999925e+03	6.846609772459529841e-01
1.048550999999999931e+03	6.811236549544972263e-01
1.049569999999999936e+03	6.762102832210394876e-01
1.050588999999999942e+03	6.705060710351240516e-01
1.051607999999999947e+03	6.646543554642916352e-01
1.052626999999999953e+03	6.592583703274159657e-01
1.053645999999999958e+03	6.547752274733906752e-01
1.054664999999999964e+03	6.514684287433228915e-01
1.055683999999999969e+03	6.493921075098778584e-01
1.056702999999999975e+03	6.484341644568497598e-01
1.057721999999999980e+03	6.483832092668478930e-01
1.058740999999999985e+03	6.490110285980803528e-01
1.059759999999999764e+03	6.501126938513781539e-01
1.060778999999999996e+03	6.515342845879911193e-01
1.061797999999999774e+03	6.531575816665304846e-01
1.062817000000000007e+03	6.548483191141323267e-01
1.063835999999999785e+03	6.564262463342726006e-01
1.064855000000000018e+03	6.576459017879131563e-01
1.065873999999999796e+03	6.582091364100371988e-01
1.066893000000000029e+03	6.578131364271718740e-01
1.067911999999999807e+03	6.562254226213113384e-01
1.068931000000000040e+03	6.533547094156785251e-01
1.069949999999999818e+03	6.492982435032271793e-01
1.070969000000000051e+03	6.443682762954729970e-01
1.071987999999999829e+03	6.390502284918441189e-01
1.073007000000000062e+03	6.339469322019470887e-01
1.074025999999999840e+03	6.296779331180032413e-01
1.075044999999999845e+03	6.267775429268906962e-01
1.076063999999999851e+03	6.256016386551117581e-01
1.077082999999999856e+03	6.262852992361498394e-01
1.078101999999999862e+03	6.286944408229601100e-01
1.079120999999999867e+03	6.324706802914052961e-01
1.080139999999999873e+03	6.370665132576824874e-01
1.081158999999999878e+03	6.418287107051803275e-01
1.082177999999999884e+03	6.461073363122600277e-01
1.083196999999999889e+03	6.493431552545355645e-01
1.084215999999999894e+03	6.511540850373601641e-01
1.085234999999999900e+03	6.513874392399032764e-01
1.086253999999999905e+03	6.501457275865824004e-01
1.087272999999999911e+03	6.477465780967536224e-01
1.088291999999999916e+03	6.446757961214947263e-01
1.089310999999999922e+03	6.414816546387767104e-01
1.090329999999999927e+03	6.386829573877940147e-01
1.091348999999999933e+03	6.366708349244715182e-01
1.092367999999999711e+03	6.356630842799326775e-01
1.093386999999999944e+03	6.356802130756195046e-01
1.094405999999999722e+03	6.365813705813589962e-01
1.095424999999999955e+03	6.381349922531253105e-01
1.096443999999999733e+03	6.400834710263412219e-01
1.097462999999999965e+03	6.422203390021478109e-01
1.098481999999999744e+03	6.444288108564503181e-01
1.099500999999999976e+03	6.466947847911566072e-01
1.100519999999999754e+03	6.490681191745778511e-01
1.101538999999999987e+03	6.516258249977636696e-01
1.102557999999999765e+03	6.543968183890011003e-01
1.103576999999999998e+03	6.573202836057879805e-01
1.104595999999999776e+03	6.602066707109889299e-01
1.105615000000000009e+03	6.627379256139527275e-01
1.106633999999999787e+03	6.645056318001471007e-01
1.107652999999999793e+03	6.650772667590775233e-01
1.108671999999999798e+03	6.640994970674214404e-01
1.109690999999999804e+03	6.613873164098317270e-01
1.110710000000000036e+03	6.569983428257369917e-01
1.111728999999999814e+03	6.512738702501524868e-01
1.112748000000000047e+03	6.448051537170623737e-01
1.113766999999999825e+03	6.383463786180185728e-01
1.114786000000000058e+03	6.326706715087703214e-01
1.115804999999999836e+03	6.284151554846193477e-01
1.116824000000000069e+03	6.259194071484975863e-01
1.117842999999999847e+03	6.251341861152087676e-01
1.118862000000000080e+03	6.255886110428023894e-01
1.119880999999999858e+03	6.264840682230043978e-01
1.120900000000000091e+03	6.268216713923834282e-01
1.121918999999999869e+03	6.256332277533676045e-01
1.122937999999999874e+03	6.221893139738177148e-01
1.123956999999999880e+03	6.161645599575445997e-01
1.124975999999999885e+03	6.077416419983666662e-01
1.125994999999999891e+03	5.975980332554664542e-01
1.127013999999999896e+03	5.867860700119454931e-01
1.128032999999999902e+03	5.765430651221397085e-01
1.129051999999999907e+03	5.680587601895762395e-01
1.130070999999999913e+03	5.622496294866352606e-01
1.131089999999999918e+03	5.596023389166067119e-01
1.132108999999999924e+03	5.601015522517751588e-01
1.133127999999999929e+03	5.632606894618962246e-01
1.134146999999999935e+03	5.682345661648224855e-01
1.135165999999999940e+03	5.739941829813541840e-01
1.136184999999999945e+03	5.795060488350698424e-01
1.137203999999999951e+03	5.839000151832186569e-01
1.138222999999999729e+03	5.865741155426245079e-01
1.139241999999999962e+03	5.872224416157181270e-01
1.140260999999999740e+03	5.858268511897017916e-01
1.141279999999999973e+03	5.825771471093693643e-01
1.142298999999999751e+03	5.777937018664498492e-01
1.143317999999999984e+03	5.718473349509862746e-01
1.144336999999999762e+03	5.650922162838709628e-01
1.145355999999999995e+03	5.578415584990207288e-01
1.146374999999999773e+03	5.503482370780706789e-01
1.147394000000000005e+03	5.428169883626894343e-01
1.148412999999999784e+03	5.354078456178587020e-01
1.149432000000000016e+03	5.282479095158579829e-01
1.150450999999999794e+03	5.214268931844007193e-01
1.151470000000000027e+03	5.150074574580376652e-01
1.152488999999999805e+03	5.090165381543583223e-01
1.153507999999999811e+03	5.034408280549798054e-01
1.154526999999999816e+03	4.982420174177791816e-01
1.155545999999999822e+03	4.933529246716206185e-01
1.156564999999999827e+03	4.886862348866251038e-01
1.157583999999999833e+03	4.841377588504080509e-01
1.158602999999999838e+03	4.796025059716563788e-01
1.159621999999999844e+03	4.749927484275786038e-01
1.160640999999999849e+03	4.702554564961090033e-01
1.161659999999999854e+03	4.654159615894136182e-01
1.162678999999999860e+03	4.605803355579907166e-01
1.163697999999999865e+03	4.559572597069500022e-01
1.164716999999999871e+03	4.518185430848549733e-01
1.165735999999999876e+03	4.484636759615901469e-01
1.166754999999999882e+03	4.461472190165627350e-01
1.167773999999999887e+03	4.450017227381264373e-01
1.168792999999999893e+03	4.449974077072283429e-01
1.169811999999999898e+03	4.459017470008602158e-01
1.170830999999999676e+03	4.473169814330564820e-01
1.171849999999999909e+03	4.487250643623815760e-01
1.172868999999999687e+03	4.495885665076297943e-01
1.173887999999999920e+03	4.494179104841445893e-01
1.174906999999999925e+03	4.478545586115967869e-01
1.175925999999999931e+03	4.447123471940875317e-01
1.176944999999999936e+03	4.399891820864462733e-01
1.177963999999999942e+03	4.338435080668265886e-01
1.178982999999999947e+03	4.265719128382448044e-01
1.180001999999999953e+03	4.185590347763089580e-01
1.181020999999999958e+03	4.102504150576945507e-01
1.182039999999999964e+03	4.021201162530488871e-01
1.183058999999999969e+03	3.946316351284868129e-01
