#x_um	profile_y
1195.287000	0.456835
1196.306000	0.471508
1197.325000	0.488942
1198.344000	0.508939
1199.363000	0.531272
1200.382000	0.555687
1201.401000	0.581905
1202.420000	0.609630
1203.439000	0.638544
1204.458000	0.668320
1205.477000	0.698619
1206.496000	0.729096
1207.515000	0.759403
1208.534000	0.789198
1209.553000	0.818139
1210.572000	0.845900
1211.591000	0.872162
1212.610000	0.896628
1213.629000	0.919020
1214.648000	0.939082
1215.667000	0.956587
1216.686000	0.971335
1217.705000	0.983158
1218.724000	0.991922
1219.743000	0.997528
1220.762000	0.999911
1221.781000	1.000000
1222.800000	1.000000
1223.819000	1.000000
1224.838000	1.000000
1225.857000	1.000000
1226.876000	1.000000
1227.895000	1.000000
1228.914000	1.000000
1229.933000	1.000000
1230.952000	1.000000
1231.971000	1.000000
1232.990000	1.000000
1234.009000	1.000000
1235.028000	1.000000
1236.047000	1.000000
1237.066000	1.000000
1238.085000	1.000000
1239.104000	1.000000
1240.123000	1.000000
1241.142000	1.000000
1242.161000	1.000000
1243.180000	1.000000
1244.199000	1.000000
1245.218000	1.000000
1246.237000	1.000000
1247.256000	1.000000
1248.275000	1.000000
1249.294000	1.000000
1250.313000	1.000000
1251.332000	1.000000
1252.351000	1.000000
1253.370000	1.000000
1254.389000	1.000000
1255.408000	1.000000
1256.427000	1.000000
1257.446000	1.000000
1258.465000	1.000000
1259.484000	1.000000
1260.503000	1.000000
1261.522000	1.000000
1262.541000	1.000000
1263.560000	1.000000
1264.579000	1.000000
1265.598000	1.000000
1266.617000	1.000000
1267.636000	1.000000
1268.655000	1.000000
1269.674000	1.000000
1270.693000	1.000000
1271.712000	1.000000
1272.731000	1.000000
1273.750000	1.000000
1274.769000	1.000000
1275.788000	1.000000
1276.807000	1.000000
1277.826000	1.000000
1278.845000	1.000000
1279.864000	1.000000
1280.883000	1.000000
1281.902000	1.000000
1282.921000	1.000000
1283.940000	1.000000
1284.959000	1.000000
1285.978000	1.000000
1286.997000	1.000000
1288.016000	1.000000
1289.035000	1.000000
1290.054000	1.000000
1291.073000	1.000000
1292.092000	1.000000
1293.111000	1.000000
1294.130000	1.000000
1295.149000	1.000000
1296.168000	1.000000
1297.187000	1.000000
1298.206000	1.000000
1299.225000	1.000000
1300.244000	1.000000
1301.263000	1.000000
1302.282000	1.000000
1303.301000	1.000000
1304.320000	1.000000
1305.339000	1.000000
1306.358000	1.000000
1307.377000	1.000000
1308.396000	1.000000
1309.415000	1.000000
1310.434000	1.000000
1311.453000	1.000000
1312.472000	1.000000
1313.491000	1.000000
1314.510000	1.000000
1315.529000	1.000000
1316.548000	1.000000
1317.567000	1.000000
1318.586000	1.000000
1319.605000	1.000000
1320.624000	1.000000
1321.643000	1.000000
1322.662000	1.000000
1323.681000	1.000000
1324.700000	1.000000
1325.719000	1.000000
1326.738000	1.000000
1327.757000	1.000000
1328.776000	1.000000
1329.795000	1.000000
1330.814000	1.000000
1331.833000	1.000000
1332.852000	1.000000
1333.871000	1.000000
1334.890000	1.000000
1335.909000	1.000000
1336.928000	1.000000
1337.947000	1.000000
1338.966000	1.000000
1339.985000	1.000000
1341.004000	1.000000
1342.023000	1.000000
