# Interpolated sigmoid center profile
# x (um) vs ARPB_final_set_field (sigmoid center)
# Interpolation type: cubic

899.267500	130.366844
900.772957	130.364014
902.278415	130.367169
903.783872	130.368425
905.289329	130.361571
906.794786	130.365173
908.300244	130.366048
909.805701	130.362869
911.311158	130.358766
912.816616	130.355976
914.322073	130.362794
915.827530	130.361660
917.332987	130.360958
918.838445	130.366517
920.343902	130.364355
921.849359	130.363239
923.354817	130.357629
924.860274	130.363284
926.365731	130.363346
927.871188	130.367906
929.376646	130.375947
930.882103	130.364912
932.387560	130.349400
933.893018	130.350262
935.398475	130.358513
936.903932	130.369052
938.409389	130.381542
939.914847	130.382931
941.420304	130.366581
942.925761	130.352074
944.431219	130.361318
945.936676	130.381310
947.442133	130.384819
948.947590	130.364687
950.453048	130.359967
951.958505	130.364656
953.463962	130.380851
954.969420	130.390608
956.474877	130.365059
957.980334	130.337405
959.485791	130.346206
960.991249	130.371798
962.496706	130.398526
964.002163	130.377375
965.507621	130.350407
967.013078	130.355469
968.518535	130.380310
970.023992	130.385595
971.529450	130.367601
973.034907	130.364385
974.540364	130.361974
976.045822	130.375996
977.551279	130.379472
979.056736	130.372973
980.562193	130.369600
982.067651	130.372248
983.573108	130.376006
985.078565	130.375388
986.584023	130.365698
988.089480	130.364665
989.594937	130.370386
991.100394	130.369060
992.605852	130.376398
994.111309	130.405515
995.616766	130.384882
997.122224	130.355280
998.627681	130.380927
1000.133138	130.412522
1001.638595	130.428811
1003.144053	130.410870
1004.649510	130.377844
1006.154967	130.363006
1007.660425	130.368215
1009.165882	130.391647
1010.671339	130.398025
1012.176796	130.369485
1013.682254	130.360949
1015.187711	130.360628
1016.693168	130.372614
1018.198626	130.359644
1019.704083	130.366073
1021.209540	130.350761
1022.714997	130.347170
1024.220455	130.346207
1025.725912	130.353810
1027.231369	130.353598
1028.736827	130.353176
1030.242284	130.367598
1031.747741	130.350117
1033.253198	130.351523
1034.758656	130.349167
1036.264113	130.358375
1037.769570	130.371376
1039.275028	130.362040
1040.780485	130.370201
1042.285942	130.370836
1043.791399	130.386565
1045.296857	130.381039
1046.802314	130.367732
1048.307771	130.352679
1049.813229	130.343393
1051.318686	130.353611
1052.824143	130.374504
1054.329601	130.395947
1055.835058	130.392524
1057.340515	130.384430
1058.845972	130.378447
1060.351430	130.382482
1061.856887	130.387651
1063.362344	130.373639
1064.867802	130.348138
1066.373259	130.358200
1067.878716	130.360781
1069.384173	130.356485
1070.889631	130.361799
1072.395088	130.375528
1073.900545	130.374822
1075.406003	130.379889
1076.911460	130.377646
1078.416917	130.363858
1079.922374	130.365780
1081.427832	130.366832
1082.933289	130.372950
1084.438746	130.373638
1085.944204	130.376080
1087.449661	130.381618
1088.955118	130.380399
1090.460575	130.377564
1091.966033	130.372360
1093.471490	130.356929
1094.976947	130.365537
1096.482405	130.364006
1097.987862	130.366968
1099.493319	130.368018
1100.998776	130.372262
1102.504234	130.363956
1104.009691	130.363308
1105.515148	130.364999
1107.020606	130.374893
1108.526063	130.367023
1110.031520	130.371939
1111.536977	130.382050
1113.042435	130.380144
1114.547892	130.376306
1116.053349	130.371915
1117.558807	130.366397
1119.064264	130.371933
1120.569721	130.366700
1122.075178	130.370736
1123.580636	130.370454
1125.086093	130.378036
1126.591550	130.368161
1128.097008	130.361298
1129.602465	130.368202
1131.107922	130.369794
1132.613379	130.362263
1134.118837	130.342023
1135.624294	130.344921
1137.129751	130.347205
1138.635209	130.356669
1140.140666	130.364168
1141.646123	130.371822
1143.151580	130.376206
1144.657038	130.377690
1146.162495	130.369753
1147.667952	130.365504
1149.173410	130.370997
1150.678867	130.370733
1152.184324	130.370783
1153.689781	130.375129
1155.195239	130.370530
1156.700696	130.381560
1158.206153	130.388413
1159.711611	130.383817
1161.217068	130.378119
1162.722525	130.373633
1164.227982	130.368570
1165.733440	130.366403
1167.238897	130.364016
1168.744354	130.362210
1170.249812	130.361793
1171.755269	130.369975
1173.260726	130.365831
1174.766183	130.362654
1176.271641	130.362479
1177.777098	130.361378
1179.282555	130.361443
1180.788013	130.364672
1182.293470	130.359559
1183.798927	130.360869
1185.304384	130.362651
1186.809842	130.362586
1188.315299	130.367380
1189.820756	130.360759
1191.326214	130.361273
1192.831671	130.359145
1194.337128	130.366051
1195.842585	130.370609
1197.348043	130.362732
1198.853500	130.349368
