# Sigmoid profile from waterfall analysis
# Saved on: 2026-05-27 15:55:16
# x (um) vs ARPB_final_set_field (full field values, NOT corrected)
# This is the field profile showing where sample changes state
899.267500	130.342570
900.772957	130.350990
902.278415	130.351116
903.783872	130.350094
905.289329	130.351274
906.794786	130.355814
908.300244	130.358797
909.805701	130.359739
911.311158	130.358013
912.816616	130.351846
914.322073	130.355885
915.827530	130.360052
917.332987	130.357820
918.838445	130.357972
920.343902	130.362286
921.849359	130.363643
923.354817	130.358862
924.860274	130.357557
926.365731	130.359464
927.871188	130.357267
929.376646	130.359947
930.882103	130.363856
932.387560	130.361758
933.893018	130.365621
935.398475	130.371630
936.903932	130.371082
938.409389	130.369039
939.914847	130.363683
941.420304	130.367924
942.925761	130.364131
944.431219	130.363495
945.936676	130.370635
947.442133	130.364337
948.947590	130.365999
950.453048	130.365478
951.958505	130.375765
953.463962	130.379849
954.969420	130.370687
956.474877	130.365362
957.980334	130.361484
959.485791	130.361634
960.991249	130.363425
962.496706	130.363653
964.002163	130.363673
965.507621	130.364848
967.013078	130.364046
968.518535	130.360654
970.023992	130.356633
971.529450	130.356356
973.034907	130.362002
974.540364	130.360645
976.045822	130.365200
977.551279	130.363906
979.056736	130.356041
980.562193	130.354062
982.067651	130.357035
983.573108	130.371451
985.078565	130.374639
986.584023	130.365297
988.089480	130.357142
989.594937	130.352825
991.100394	130.351322
992.605852	130.351466
994.111309	130.360202
995.616766	130.362733
997.122224	130.358594
998.627681	130.355293
1000.133138	130.354455
1001.638595	130.354875
1003.144053	130.363430
1004.649510	130.366428
1006.154967	130.366723
1007.660425	130.362146
1009.165882	130.366697
1010.671339	130.363155
1012.176796	130.364242
1013.682254	130.360627
1015.187711	130.344845
1016.693168	130.337777
1018.198626	130.344739
1019.704083	130.353359
1021.209540	130.354972
1022.714997	130.352711
1024.220455	130.360573
1025.725912	130.368874
1027.231369	130.368903
1028.736827	130.368044
1030.242284	130.351377
1031.747741	130.354479
1033.253198	130.356246
1034.758656	130.358509
1036.264113	130.365672
1037.769570	130.371958
1039.275028	130.358604
1040.780485	130.356610
1042.285942	130.362543
1043.791399	130.365076
1045.296857	130.370833
1046.802314	130.367093
1048.307771	130.363697
1049.813229	130.366440
1051.318686	130.372845
1052.824143	130.371757
1054.329601	130.379601
1055.835058	130.374514
1057.340515	130.362674
1058.845972	130.359684
1060.351430	130.364058
1061.856887	130.369484
1063.362344	130.371172
1064.867802	130.369980
1066.373259	130.365567
1067.878716	130.362169
1069.384173	130.362507
1070.889631	130.358220
1072.395088	130.352178
1073.900545	130.345700
1075.406003	130.348262
1076.911460	130.355414
1078.416917	130.364389
1079.922374	130.377794
1081.427832	130.378714
1082.933289	130.367562
1084.438746	130.356990
1085.944204	130.359996
1087.449661	130.359329
1088.955118	130.362273
1090.460575	130.362022
1091.966033	130.365051
1093.471490	130.371783
1094.976947	130.367570
1096.482405	130.362527
1097.987862	130.363137
1099.493319	130.360133
1100.998776	130.359353
1102.504234	130.367066
1104.009691	130.370263
1105.515148	130.371453
1107.020606	130.370443
1108.526063	130.366337
1110.031520	130.366521
1111.536977	130.363939
1113.042435	130.362781
1114.547892	130.365382
1116.053349	130.371444
1117.558807	130.378075
1119.064264	130.376693
1120.569721	130.372601
1122.075178	130.368658
1123.580636	130.366949
1125.086093	130.369824
1126.591550	130.366305
1128.097008	130.366853
1129.602465	130.368695
1131.107922	130.371287
1132.613379	130.366426
1134.118837	130.361388
1135.624294	130.353072
1137.129751	130.345718
1138.635209	130.351942
1140.140666	130.354910
1141.646123	130.357572
1143.151580	130.359372
1144.657038	130.363112
1146.162495	130.353241
1147.667952	130.344641
1149.173410	130.342319
1150.678867	130.351406
1152.184324	130.358066
1153.689781	130.363802
1155.195239	130.372585
1156.700696	130.365322
1158.206153	130.366456
1159.711611	130.363473
1161.217068	130.362717
1162.722525	130.362315
1164.227982	130.360208
1165.733440	130.359241
1167.238897	130.358138
1168.744354	130.356959
1170.249812	130.357086
1171.755269	130.359505
1173.260726	130.350470
1174.766183	130.350970
1176.271641	130.353384
1177.777098	130.349019
1179.282555	130.353177
1180.788013	130.358942
1182.293470	130.356702
1183.798927	130.354606
1185.304384	130.354023
1186.809842	130.352344
1188.315299	130.350496
1189.820756	130.351933
1191.326214	130.348284
1192.831671	130.347166
1194.337128	130.353741
1195.842585	130.352951
1197.348043	130.348957
1198.853500	130.346041
