# Density error profile from waterfall analysis
# Saved on: 2026-05-26 17:24:16
# x (um) vs density error (a.u.)
# Error is (density - mean density)
899.267500	-0.031372
900.772957	-0.033224
902.278415	-0.022175
903.783872	-0.007042
905.289329	-0.000041
906.794786	0.002193
908.300244	0.005551
909.805701	0.001673
911.311158	-0.005167
912.816616	-0.012076
914.322073	-0.010817
915.827530	-0.003656
917.332987	0.000643
918.838445	-0.003675
920.343902	-0.008109
921.849359	-0.014365
923.354817	-0.014171
924.860274	-0.013235
926.365731	-0.016446
927.871188	-0.011953
929.376646	-0.012321
930.882103	-0.006437
932.387560	-0.007060
933.893018	-0.014379
935.398475	-0.029427
936.903932	-0.035878
938.409389	-0.024055
939.914847	-0.005463
941.420304	0.004333
942.925761	-0.007556
944.431219	-0.024846
945.936676	-0.031509
947.442133	-0.020330
948.947590	-0.000888
950.453048	0.003849
951.958505	-0.011194
953.463962	-0.015814
954.969420	-0.015038
956.474877	-0.012963
957.980334	-0.004868
959.485791	-0.014389
960.991249	-0.024669
962.496706	-0.030576
964.002163	-0.017866
965.507621	-0.016131
967.013078	-0.038473
968.518535	-0.025336
970.023992	0.007723
971.529450	0.014689
973.034907	-0.004538
974.540364	-0.017911
976.045822	-0.023341
977.551279	-0.005327
979.056736	0.014817
980.562193	0.026401
982.067651	0.007772
983.573108	-0.025293
985.078565	-0.025057
986.584023	0.005488
988.089480	0.033306
989.594937	0.014429
991.100394	-0.007651
992.605852	-0.023488
994.111309	-0.013071
995.616766	0.006616
997.122224	0.020008
998.627681	0.023644
1000.133138	-0.000178
1001.638595	-0.025592
1003.144053	-0.034090
1004.649510	-0.013473
1006.154967	0.000834
1007.660425	-0.002180
1009.165882	-0.005841
1010.671339	-0.014372
1012.176796	-0.026379
1013.682254	-0.025846
1015.187711	-0.023771
1016.693168	-0.015482
1018.198626	-0.009152
1019.704083	-0.005947
1021.209540	-0.009558
1022.714997	-0.020870
1024.220455	-0.031930
1025.725912	-0.033353
1027.231369	-0.025553
1028.736827	-0.027662
1030.242284	-0.015733
1031.747741	-0.007056
1033.253198	-0.008433
1034.758656	-0.015970
1036.264113	-0.030374
1037.769570	-0.041781
1039.275028	-0.036009
1040.780485	-0.026572
1042.285942	-0.014439
1043.791399	-0.005964
1045.296857	-0.000857
1046.802314	-0.011620
1048.307771	-0.016466
1049.813229	-0.025467
1051.318686	-0.032621
1052.824143	-0.039125
1054.329601	-0.032467
1055.835058	-0.012450
1057.340515	-0.008115
1058.845972	-0.012977
1060.351430	-0.019071
1061.856887	-0.033976
1063.362344	-0.035643
1064.867802	-0.024637
1066.373259	-0.012180
1067.878716	-0.014830
1069.384173	-0.019152
1070.889631	-0.025633
1072.395088	-0.022692
1073.900545	-0.029915
1075.406003	-0.022377
1076.911460	-0.020965
1078.416917	-0.026512
1079.922374	-0.028639
1081.427832	-0.024661
1082.933289	-0.015204
1084.438746	-0.010317
1085.944204	-0.001603
1087.449661	-0.007937
1088.955118	-0.010067
1090.460575	-0.016740
1091.966033	-0.013668
1093.471490	0.006082
1094.976947	0.020268
1096.482405	0.016596
1097.987862	0.003065
1099.493319	0.001161
1100.998776	0.007388
1102.504234	0.017104
1104.009691	0.014042
1105.515148	0.006830
1107.020606	0.009369
1108.526063	0.022614
1110.031520	0.021128
1111.536977	0.007146
1113.042435	-0.002471
1114.547892	-0.004285
1116.053349	-0.008424
1117.558807	-0.014198
1119.064264	-0.011394
1120.569721	0.009393
1122.075178	0.022803
1123.580636	0.023975
1125.086093	0.019896
1126.591550	0.016391
1128.097008	0.010431
1129.602465	0.006087
1131.107922	0.012388
1132.613379	0.019823
1134.118837	0.037352
1135.624294	0.050261
1137.129751	0.049167
1138.635209	0.036640
1140.140666	0.021352
1141.646123	0.011497
1143.151580	0.017945
1144.657038	0.021180
1146.162495	0.040912
1147.667952	0.049243
1149.173410	0.041004
1150.678867	0.040031
1152.184324	0.023750
1153.689781	0.016585
1155.195239	0.015426
1156.700696	0.023408
1158.206153	0.035875
1159.711611	0.039509
1161.217068	0.042409
1162.722525	0.038914
1164.227982	0.035899
1165.733440	0.034512
1167.238897	0.032072
1168.744354	0.032690
1170.249812	0.033075
1171.755269	0.034147
1173.260726	0.036564
1174.766183	0.036010
1176.271641	0.032074
1177.777098	0.037244
1179.282555	0.036896
1180.788013	0.038065
1182.293470	0.036766
1183.798927	0.041808
1185.304384	0.040195
1186.809842	0.043717
1188.315299	0.038730
1189.820756	0.044101
1191.326214	0.043414
1192.831671	0.048537
1194.337128	0.043743
1195.842585	0.035409
1197.348043	0.025844
1198.853500	0.022852
