sample_idx,rel_param_dist,mae_counts_per_shot,rmse_counts_per_shot,flip_rate,total_shift_vs_baseline,total_defects,corrected_total,rejected_total,param__gaussian_sigma,param__derivative_threshold,param__derivative_threshold_pos,param__derivative_threshold_neg,param__peak_step_filter_enabled,param__peak_step_filter_window_px,param__peak_step_filter_min_abs_delta_m,param__min_same_sign_peak_distance_um,param__zero_crossing_min_distance_um,param__defect_position_hist_half_window_um
149,0.21878315298097076,1.0,1.4782371884055634,0.5185185185185185,-9,440,45,55,0.3569348459674282,0.0,0.06279746736895683,-0.03455638377835703,True,2,0.10952954726581454,7.976617394633014,2.9536391928610306,4.0
141,0.19685273604252473,1.0,1.6442942874387492,0.5185185185185185,19,468,32,17,0.3527272994441717,0.0,0.055355202448055946,-0.038213732910001054,True,3,0.09009234058521204,4.568264479017004,3.591669030347143,4.0
16,0.12913625293467976,1.0,1.401057801435388,0.5555555555555556,-21,428,26,80,0.24983566825434916,0.0,0.04915720066226285,-0.036318264600962866,True,5,0.11036276951028441,6.757337394245164,2.878951664838555,4.0
293,0.123842141297012,1.0,1.401057801435388,0.5555555555555556,-15,434,31,76,0.3082849542759618,0.0,0.053498910573475035,-0.03330046496548596,True,5,0.10706466693960598,5.852895736082117,2.71306936926187,4.0
225,0.2219945948836784,1.0,1.4529663145135578,0.5555555555555556,-23,426,31,74,0.3113645390793484,0.0,0.0529169277963609,-0.035649952201303355,True,6,0.07432987064678319,6.10807308366852,3.2943357200513432,4.0
291,0.282210749243749,1.0,1.4782371884055634,0.5555555555555556,11,460,26,23,0.272385085337473,0.0,0.04322383309776469,-0.045683017365313,True,2,0.10546404018297094,8.578425666043639,3.9775921469296804,4.0
86,0.12501234053436158,1.0,1.5030832509409646,0.5925925925925926,23,472,42,15,0.3164770468704548,0.0,0.057878206681121355,-0.037500127318376014,True,3,0.08774556367603724,6.6460197217858585,3.4076535805859773,4.0
295,0.2660776322314729,1.0,1.5275252316519468,0.5925925925925926,11,460,115,23,0.2964819680789,0.0,0.0815870651866959,-0.037094903378822965,True,2,0.09827808717151959,7.437504860759311,3.18929831914354,4.0
44,0.24090556418708156,1.0,1.4529663145135578,0.6296296296296297,-17,432,60,57,0.2996335919470861,0.0,0.07242472776949595,-0.031671063293172395,True,5,0.09250698220926074,4.867396267492434,4.1059348765975905,4.0
211,0.24252970118598513,1.037037037037037,1.539600717839002,0.5185185185185185,-16,433,37,71,0.3374506424332715,0.0,0.061022411863070926,-0.031173491006737313,True,2,0.11325177373486289,7.848175359635986,2.1001230514141436,4.0
54,0.11134259485066182,1.037037037037037,1.4401645996461911,0.5555555555555556,-16,433,36,73,0.2685037295586366,0.0,0.057970916207437766,-0.03373014691258942,True,5,0.10438238916669972,7.428010259367137,2.825986681291444,4.0
286,0.15048853668826875,1.037037037037037,1.4142135623730951,0.5925925925925926,-28,421,32,59,0.3512137714004652,0.0,0.060217758664287115,-0.03759736182647205,True,5,0.10477103471636931,7.323522272151472,3.6570295070360728,4.0
87,0.2510623159443431,1.037037037037037,1.3052600138300812,0.7037037037037037,-14,435,29,100,0.3139580201101118,0.0,0.04187778691442389,-0.03855815966866597,True,2,0.1263510803669284,8.566373215650223,3.143660541327077,4.0
59,0.18931117895835212,1.0740740740740742,1.5986105077709065,0.5555555555555556,-27,422,50,35,0.3831574780192767,0.0,0.06659372103009006,-0.04254674225092273,True,5,0.09095456461330098,7.758695867182203,2.92179568423567,4.0
244,0.1478845145498437,1.0740740740740742,1.4529663145135578,0.5925925925925926,-25,424,22,67,0.35941955585168983,0.0,0.050331685145964006,-0.03751478678757016,True,4,0.12846913649934455,8.000408857450987,3.012740770172424,4.0
111,0.2739529016107506,1.0740740740740742,1.3471506281091268,0.7037037037037037,-23,426,27,142,0.26264158523735276,0.0,0.051720272326319525,-0.023095419069481902,True,2,0.1275565264982493,7.363824047789052,3.7467625280623187,4.0
202,0.19805881277963805,1.1111111111111112,1.9626135258506325,0.4444444444444444,26,475,44,8,0.3608818953834983,0.0,0.05443260618733754,-0.0402248798957178,True,3,0.07276261591900612,8.734738198524235,2.6590965975811303,4.0
191,0.249824320589079,1.1111111111111112,2.0,0.4444444444444444,22,471,30,7,0.32145095690845843,0.0,0.05133488073764789,-0.04123861255397649,True,2,0.09304910751173727,5.816860848169561,4.004713684917312,4.0
192,0.2728955081519661,1.1111111111111112,1.699673171197595,0.5555555555555556,-24,425,29,52,0.34733975529718997,0.0,0.0572140138861662,-0.04135344362593527,True,2,0.12367745828042341,7.494109494722311,1.835065186565103,4.0
199,0.23741645130857966,1.1111111111111112,1.5869840952317444,0.5925925925925926,16,465,23,16,0.23144482672185474,0.0,0.04245856541475863,-0.04661089583823399,True,3,0.0844102185400245,8.955594870185125,3.3728519788103117,4.0
288,0.22582745735760723,1.1111111111111112,1.46565621758588,0.6296296296296297,0,449,25,59,0.2802624882069209,0.0,0.04370376123946969,-0.030778403927706262,True,4,0.09385251824081654,10.771982168579346,3.1266541623992348,4.0
151,0.2349908153691172,1.1111111111111112,1.5869840952317444,0.6666666666666666,2,451,35,88,0.3257209226165625,0.0,0.04667894262603941,-0.02969711312570028,True,6,0.0730914440026091,6.962708828296093,3.313407092287199,4.0
279,0.21079049943187392,1.1481481481481481,1.7320508075688772,0.5185185185185185,-15,434,55,46,0.2548223867044719,0.0,0.06731050925190256,-0.030508667640188215,True,4,0.09301198597172823,10.227738178887968,3.1963405148258746,4.0
218,0.23431271866120565,1.1481481481481481,1.8155705153742436,0.5555555555555556,21,470,59,50,0.2785688174926739,0.0,0.06479144422353483,-0.027990051893487744,True,2,0.0945731907794872,5.374905417086071,3.071317953326457,4.0
134,0.13636603144895526,1.1481481481481481,1.551582227085438,0.5925925925925926,-31,418,23,73,0.2820999034542431,0.0,0.055152527131405775,-0.03569693732399888,True,4,0.13012665081389135,7.457703796196919,3.5296392949670254,4.0
238,0.2017120690824854,1.1481481481481481,1.551582227085438,0.5925925925925926,-31,418,26,93,0.2729652799401038,0.0,0.05618046425029224,-0.03223755569487748,True,3,0.1374147784750414,5.809767740929181,3.589448403820348,4.0
117,0.14105893659878702,1.1481481481481481,1.5030832509409646,0.6296296296296297,-31,418,26,67,0.2954417779515305,0.0,0.052687291769478804,-0.038519916981723766,True,5,0.11521437809530694,5.602183190540648,2.8782444206208933,4.0
212,0.2451072207226408,1.1481481481481481,1.575271875417536,0.6296296296296297,-7,442,44,70,0.28009489306488405,0.0,0.0592671856803307,-0.031569593776585504,True,6,0.06519506736727447,6.614784402109539,3.4869621765866916,4.0
56,0.22966745334451058,1.1481481481481481,1.6442942874387492,0.6296296296296297,19,468,49,67,0.20702434137105352,0.0,0.05897805707321276,-0.024654167357886024,True,5,0.07544194112873774,8.304836031716686,3.4551272965539304,4.0
269,0.318878489306177,1.1481481481481481,1.4782371884055634,0.6666666666666666,-23,426,28,116,0.4384673732922218,0.0,0.04845299211781121,-0.02565304477542899,True,2,0.1264144312637646,8.73718671253864,3.5358160702971673,4.0
147,0.31841842764624506,1.1851851851851851,1.8257418583505538,0.48148148148148145,-30,419,42,23,0.3144497998229625,0.0,0.06449902911568013,-0.04345283353322573,True,2,0.11249835934251018,11.024139977693197,2.5435264449951016,4.0
255,0.1929200633483796,1.1851851851851851,1.80534186769688,0.5185185185185185,30,479,26,48,0.34275311419684956,0.0,0.04241428416063661,-0.03420860979661801,True,3,0.09863050921778936,6.6679918836304655,1.9504040636335063,4.0
34,0.1747461739928633,1.1851851851851851,1.784708711578779,0.5555555555555556,32,481,27,43,0.24225879670645414,0.0,0.0409154011006766,-0.03833528127755238,True,3,0.09877953624787313,7.592917131595074,2.461456629162683,4.0
91,0.18381443709169154,1.1851851851851851,1.632993161855452,0.5925925925925926,-26,423,23,84,0.3733957463308291,0.0,0.04786128555630934,-0.0346484949136286,True,5,0.11574839001211915,7.8674919778642245,3.7165709064099293,4.0
136,0.1420125859795959,1.2222222222222223,1.6887426837300736,0.5925925925925926,-33,416,25,70,0.24464362219832614,0.0,0.053911011972284546,-0.03802277902738743,True,5,0.11604411349335289,6.41375285180786,3.1901775310454314,4.0
227,0.1949848837118488,1.2222222222222223,1.7950549357115013,0.5925925925925926,-27,422,58,81,0.22771462182836916,0.0,0.06985822689336707,-0.02953699552833089,True,5,0.11119720212887362,6.914052796097421,2.434405300984733,4.0
0,0.2144461401417399,1.2222222222222223,1.6666666666666667,0.6296296296296297,-23,426,40,82,0.30008120110897807,0.0,0.05803854634650741,-0.03331485013313321,True,6,0.08368433623589398,6.3915448007053435,2.4602992223988833,4.0
20,0.28392761482619244,1.2222222222222223,1.7743021580745904,0.6296296296296297,31,480,58,7,0.24907975027712478,0.0,0.06327887723005511,-0.03583479249476496,True,2,0.07353806754543792,8.986647808984307,4.002638304309769,4.0
80,0.2202540276654197,1.2222222222222223,1.5986105077709065,0.6666666666666666,-21,428,39,91,0.2534572488951004,0.0,0.054360424694180454,-0.0313738967015752,True,6,0.08620114174114579,6.918369487489305,2.4350113128003117,4.0
201,0.19888043452063653,1.2222222222222223,1.5986105077709065,0.6666666666666666,-23,426,68,90,0.2978542429368298,0.0,0.07347981894888145,-0.025763613461901546,True,5,0.10530572792333018,5.838766669800908,3.1143476408825386,4.0
246,0.25024003601663874,1.2222222222222223,1.7105338131489614,0.6666666666666666,-25,424,26,131,0.2890111158640364,0.0,0.03822362436628009,-0.03390094191761236,True,6,0.09434507929799008,6.396700317692471,2.1391165763868463,4.0
90,0.21548180471331124,1.2222222222222223,1.551582227085438,0.7037037037037037,-19,430,38,102,0.29325564090585776,0.0,0.052660170997482894,-0.02789343474544334,True,6,0.0870322353377175,7.621565681288587,3.247087501040575,4.0
181,0.2547158094889153,1.2222222222222223,1.5030832509409646,0.7407407407407407,-15,434,27,146,0.28391805618620003,0.0,0.039646986125763464,-0.02844859052274574,True,3,0.13820157635830838,4.5189606129617115,2.8040134843813886,4.0
109,0.2971850252694516,1.2592592592592593,2.1773242158072694,0.48148148148148145,28,477,60,4,0.4369821951959242,0.0,0.060898210328382316,-0.03958777000711452,True,2,0.06666752891621316,7.952227735821612,2.88576656341613,4.0
223,0.22039069477558312,1.2592592592592593,1.8257418583505538,0.5925925925925926,-34,415,33,19,0.24377699592359744,0.0,0.06290980297654679,-0.047583840886093534,True,4,0.11856691788310947,6.527515286929038,4.021333510263337,4.0
125,0.19776729354327863,1.2592592592592593,1.80534186769688,0.6296296296296297,30,479,42,11,0.28932846773287163,0.0,0.05249176064119995,-0.03633227523986114,True,3,0.07620532583735129,9.705891812197116,3.0632915920248385,4.0
92,0.1709780655083748,1.2592592592592593,1.784708711578779,0.6666666666666666,32,481,33,13,0.3273817640684115,0.0,0.05202064844398143,-0.03735783523662274,True,3,0.08183059099246719,5.043086436006279,3.3694402911136105,4.0
78,0.22917874117236056,1.2592592592592593,1.7213259316477407,0.7037037037037037,-16,433,35,126,0.2746274580360974,0.0,0.04702607140199497,-0.024889916880924297,True,6,0.09242882081619541,6.956868872892967,2.9499889279317575,4.0
216,0.2205822237056703,1.2962962962962963,2.0092379244472363,0.5555555555555556,33,482,47,70,0.23026730391406486,0.0,0.05327232044209593,-0.02354349640111547,True,5,0.07114839085931043,7.129904963859205,2.460421300174562,4.0
259,0.17335724491315768,1.2962962962962963,1.7950549357115013,0.5925925925925926,35,484,26,73,0.21730105079670817,0.0,0.04027172843516037,-0.027748651804266965,True,4,0.09213186747600714,6.558934429701589,2.706303834534857,4.0
165,0.3211394924778569,1.2962962962962963,1.8155705153742436,0.5925925925925926,-33,416,55,83,0.45251184967695424,0.0,0.06792963652881645,-0.028449875676235855,True,2,0.11898768296793412,8.824055349661284,2.584006199355573,4.0
105,0.2358865731394401,1.2962962962962963,2.0637972912229676,0.5925925925925926,29,478,47,38,0.2786910606879543,0.0,0.060165675261386324,-0.0298187445916361,True,2,0.09302119597108749,5.703197779610405,3.7620564344172305,4.0
158,0.2267123051087204,1.2962962962962963,1.7105338131489614,0.6666666666666666,-27,422,21,146,0.2372816857704375,0.0,0.038085065774830285,-0.02940942295626953,True,4,0.13746190058997665,5.666620825602933,3.4174454367405502,4.0
47,0.22165235353644772,1.2962962962962963,1.6216132799251584,0.7037037037037037,-17,432,40,83,0.33537646654454745,0.0,0.05567283275835033,-0.03288561505879377,True,6,0.08010670061109887,6.907016904588906,3.5727796117263217,4.0
135,0.27449364670854615,1.2962962962962963,1.7320508075688772,0.7037037037037037,-31,418,87,29,0.363115440679884,0.0,0.08021036572248114,-0.04022431782421713,True,3,0.10520189673865894,7.218937538449073,4.288944804950669,4.0
84,0.22089163253626598,1.2962962962962963,1.7533037597843888,0.7037037037037037,-21,428,33,107,0.27632830493180827,0.0,0.04613427106592889,-0.03334147091374979,True,6,0.08953663089455566,7.129543645882823,2.3579322524357,4.0
282,0.23323925535495943,1.2962962962962963,1.7105338131489614,0.7407407407407407,-21,428,25,125,0.33993750953972085,0.0,0.03808405002266383,-0.03237651644760299,True,6,0.09223890392374845,6.6276947159590005,3.190115329984084,4.0
185,0.19004964774709818,1.3333333333333333,2.1081851067789197,0.48148148148148145,36,485,23,26,0.35970837946067136,0.0,0.043006824332554046,-0.036344587379778505,True,3,0.08993240994294789,6.502276451419471,2.117655115826268,4.0
2,0.19922675508857754,1.3333333333333333,2.211083193570267,0.5185185185185185,32,481,44,9,0.2444667981534116,0.0,0.054711168022459296,-0.0396663268060459,True,3,0.07642633047561889,6.38778132011,2.0510825782402526,4.0
115,0.21384078419969593,1.3333333333333333,1.8257418583505538,0.5925925925925926,-36,413,38,86,0.4012490656711478,0.0,0.06245070174298726,-0.030987430023911505,True,3,0.1334491282781963,6.921860820426609,2.9589580218448397,4.0
198,0.20321902039529277,1.3333333333333333,1.8257418583505538,0.5925925925925926,-36,413,58,49,0.34089702294899654,0.0,0.07073796065040952,-0.0377379244900833,True,4,0.12361894859269945,9.480758807151211,3.1005279318064582,4.0
187,0.19522021477780288,1.3333333333333333,1.8257418583505538,0.6296296296296297,-36,413,30,77,0.32776631624264485,0.0,0.05260278920985469,-0.03903299361212462,True,4,0.14195463671552258,6.9548214829336485,2.2236308854317266,4.0
290,0.18996311492893184,1.3333333333333333,1.80534186769688,0.6666666666666666,32,481,21,33,0.3206502401416282,0.0,0.04576064935114152,-0.034877640100540355,True,3,0.09486693296661258,4.39662439645849,3.381590339709537,4.0
107,0.30662008530500523,1.3333333333333333,1.7638342073763937,0.7037037037037037,-36,413,106,29,0.2760546571638591,0.0,0.08676022116644481,-0.04156964702566623,True,4,0.09779562580906931,8.071263725809454,4.527181328724848,4.0
204,0.23726740984437492,1.3333333333333333,1.632993161855452,0.7407407407407407,-26,423,30,73,0.3174992855854868,0.0,0.04265097137169922,-0.04528403159229304,True,3,0.14353595840453445,7.040119593087299,2.8710013720086214,4.0
176,0.35374886277086665,1.3333333333333333,1.7427096823731247,0.7407407407407407,-14,435,68,27,0.25368321731221966,0.0,0.07575369496642284,-0.03706525897231436,True,2,0.10008240778925687,8.646223718564416,4.899634025991765,4.0
298,0.22271595905633604,1.3703703703703705,2.2852182001336816,0.5185185185185185,37,486,47,20,0.22072097662883577,0.0,0.0563762580028368,-0.03436714446319648,True,2,0.0932592623215404,6.104449193363948,2.777166035056016,4.0
35,0.149224479254054,1.3703703703703705,1.8954135676924424,0.5925925925925926,35,484,24,18,0.24080633197538018,0.0,0.046886868605642715,-0.036252976442345604,True,3,0.08550503496779721,7.516671398701399,3.210939179883101,4.0
256,0.2130193168639565,1.3703703703703705,1.8358568490953673,0.7037037037037037,-33,416,32,102,0.36413324424329774,0.0,0.051297710722555914,-0.032346157130375815,True,6,0.09502460839373054,6.687862466024958,3.254478256092771,4.0
294,0.2949443214197163,1.3703703703703705,1.855921454276674,0.7037037037037037,9,458,31,16,0.29656924924865313,0.0,0.049673941963427976,-0.03426150271303519,True,2,0.08850108513970362,10.451042193371766,3.913469954355757,4.0
119,0.2798136899470402,1.3703703703703705,1.7743021580745904,0.7777777777777778,-21,428,26,121,0.4164016440804292,0.0,0.038706142693204056,-0.03102280428989332,True,6,0.08995763099679088,7.993414967732115,3.386738567744287,4.0
164,0.22455324079612765,1.4074074074074074,2.143033502442879,0.5925925925925926,36,485,28,59,0.23459826098111625,0.0,0.04161160592942385,-0.030862129157634775,True,5,0.06401160567129426,8.132546730064202,2.644828301158007,4.0
131,0.2549206638983828,1.4074074074074074,2.0,0.6666666666666666,32,481,37,29,0.3446915903680525,0.0,0.049557121235083164,-0.028357267571341885,True,2,0.08517712730700139,9.351896971831522,3.1350599487440487,4.0
215,0.2998309855877671,1.4074074074074074,1.784708711578779,0.7037037037037037,-32,417,30,50,0.447537101618665,0.0,0.046676511849003705,-0.04558134672137962,True,4,0.13743402965113335,9.552663861328263,2.987303144480541,4.0
208,0.20218540011866268,1.4074074074074074,2.0548046676563256,0.7037037037037037,34,483,23,74,0.2693345293066505,0.0,0.03940406526914374,-0.027462012744509334,True,5,0.07210639958318475,7.259870867346519,3.255054876218729,4.0
219,0.2676371006846534,1.4074074074074074,1.6777409856157222,0.7777777777777778,-18,431,39,87,0.2542507943101028,0.0,0.05728228963301708,-0.029779794278653425,True,6,0.07946052816868529,5.467055900765909,4.013094762757495,4.0
257,0.21664412363804214,1.4444444444444444,2.349152723540664,0.5185185185185185,39,488,52,17,0.24443592817873175,0.0,0.05795386010322031,-0.03592929457173642,True,2,0.09274364894962256,6.240920377675204,2.5388909403884368,4.0
73,0.22814143076801055,1.4444444444444444,1.8358568490953673,0.7037037037037037,-31,418,26,153,0.2422760399002048,0.0,0.0442187210542436,-0.02515274886637892,True,4,0.14509819837417579,6.565694842718784,3.1499890046929893,4.0
19,0.2282037393350239,1.4444444444444444,1.9340994650588013,0.7037037037037037,-25,424,31,120,0.2338951250019813,0.0,0.058712012555191775,-0.023860061494258195,True,5,0.11845011367409485,4.9366692059352895,3.4902033088449462,4.0
89,0.25888765632891225,1.4814814814814814,1.9813949444585564,0.6666666666666666,-38,411,46,69,0.2608880839754297,0.0,0.06915840494232846,-0.03273994518655173,True,5,0.10556939440300353,9.929436625006419,4.126453169230709,4.0
182,0.19836089082749073,1.4814814814814814,2.0548046676563256,0.6666666666666666,-36,413,33,115,0.3148215861254797,0.0,0.05141604694306693,-0.030261603789922258,True,6,0.09878586023787471,6.993051888484168,2.951131947238229,4.0
240,0.3269514990624145,1.4814814814814814,1.9245008972987525,0.7037037037037037,-34,415,23,133,0.42484477646290597,0.0,0.044727502888650086,-0.0287649313824219,True,2,0.134470757273524,7.168880696489252,4.11878605123773,4.0
207,0.1889252388610551,1.5185185185185186,2.252570548079255,0.5555555555555556,41,490,23,26,0.25372603932747106,0.0,0.04360824904415056,-0.03538947932560351,True,3,0.08675874585689812,5.388963271342329,2.3289627443691714,4.0
72,0.16354821218225135,1.5185185185185186,2.1343747458109497,0.6296296296296297,41,490,57,32,0.2339934708132546,0.0,0.05888758015221573,-0.030265907722634836,True,3,0.08656254694410241,7.866169551743772,2.579277607088282,4.0
230,0.11340237315051187,1.5185185185185186,2.1343747458109497,0.6666666666666666,41,490,39,44,0.2888573018839351,0.0,0.047140299153318944,-0.029729712312819755,True,4,0.08181716673590986,6.467845889184053,2.7543558376093777,4.0
13,0.1707667026742197,1.5185185185185186,1.9340994650588013,0.7037037037037037,-37,412,34,104,0.23478910910366754,0.0,0.05488605565980373,-0.0323140926928219,True,5,0.1262666248196682,7.976724388774494,2.9855487508102785,4.0
284,0.21830584128599392,1.5185185185185186,1.8757714462371258,0.7407407407407407,-41,408,30,69,0.24267805067656412,0.0,0.055639253527115275,-0.04237272993227495,True,5,0.12294028000581683,9.563842115078472,2.8273888671733007,4.0
221,0.23151568589118612,1.5555555555555556,2.4037008503093262,0.5555555555555556,42,491,62,29,0.31904028747777263,0.0,0.06135292675702585,-0.03153314474702516,True,2,0.09223102967234083,4.9612664015692705,2.746255645364096,4.0
74,0.23490193838950252,1.5555555555555556,2.0,0.7037037037037037,-42,407,30,95,0.2979577156603819,0.0,0.056606640491221945,-0.03531442878152531,True,3,0.1464689695137079,5.686669950538261,2.197059482484277,4.0
148,0.2667398150713173,1.5555555555555556,2.0,0.7407407407407407,-36,413,29,40,0.358393872857992,0.0,0.05193886064898354,-0.04888101349003517,True,4,0.14050712655046813,4.735408108371763,2.471534073324591,4.0
234,0.21310579490035422,1.5555555555555556,2.0,0.7407407407407407,-34,415,29,114,0.24676127932526487,0.0,0.04856527249608115,-0.031238982914254105,True,6,0.0971170091519808,7.212858072857721,3.291090346136164,4.0
120,0.2652840573135329,1.5555555555555556,2.018433569398328,0.7407407407407407,-38,411,23,104,0.4077789392106,0.0,0.041430083586039085,-0.04006221269016781,True,6,0.09430311416662307,6.127489369921409,3.3418548439486115,4.0
77,0.21755625976810197,1.5555555555555556,1.9626135258506325,0.7777777777777778,38,487,44,34,0.23666347791155073,0.0,0.0522457389505408,-0.026688101339811456,True,3,0.0822463174409276,9.235714521243324,3.5350520585522833,4.0
146,0.20278352147525264,1.5925925925925926,2.1688023662159037,0.6666666666666666,-41,408,32,106,0.2666287134617062,0.0,0.050337310262548944,-0.035424875398051725,True,6,0.10059885575335392,6.251442007838694,2.7550160462224453,4.0
190,0.23660676838089387,1.5925925925925926,2.0816659994661326,0.7037037037037037,-43,406,48,35,0.3891131514265928,0.0,0.06841412179409916,-0.043324606548771155,True,4,0.13130915075180113,7.989975608462465,2.208759327902134,4.0
145,0.2079494858715566,1.5925925925925926,2.0275875100994063,0.7407407407407407,-39,410,38,71,0.27309528528433014,0.0,0.059173329304443203,-0.039800652049936026,True,6,0.0879039628457962,7.515122802744086,2.9809340938623503,4.0
267,0.254499379901622,1.5925925925925926,2.0637972912229676,0.7407407407407407,-39,410,22,113,0.36339158635491176,0.0,0.0394735826922656,-0.03964465725712266,True,6,0.09537174193625546,8.227077995639537,2.4929589324120025,4.0
26,0.21525384321238095,1.5925925925925926,2.045772515502441,0.7777777777777778,-35,414,31,93,0.30475241120348295,0.0,0.04803438555608849,-0.037985678641273744,True,6,0.08977537489925089,6.8027674501753985,2.4035820133376253,4.0
62,0.18357776019036243,1.5925925925925926,2.045772515502441,0.7777777777777778,41,490,52,29,0.3762304692891502,0.0,0.05712285356887614,-0.028132887805201404,True,3,0.08301467760608013,8.22356950494609,3.291615836616606,4.0
233,0.29068769748775947,1.6296296296296295,2.260776661041756,0.6296296296296297,-42,407,27,62,0.43586397150431083,0.0,0.05933125003394904,-0.04016862828007468,True,2,0.1291658295925778,6.121769053981558,3.261198070969037,4.0
289,0.20051491020985926,1.6296296296296295,2.1256807188565543,0.6666666666666666,-44,405,29,75,0.24067091060031826,0.0,0.058603983810671306,-0.039496583093397694,True,4,0.14337958830732211,6.090048584196249,3.3848519935781622,4.0
118,0.25419711620010194,1.6296296296296295,2.260776661041756,0.6666666666666666,-42,407,30,96,0.3671619971028432,0.0,0.057737331563140766,-0.035776805390760606,True,2,0.13645211124652984,6.112620676161295,3.050060625666992,4.0
12,0.22906723436994172,1.6296296296296295,2.160246899469287,0.7037037037037037,-40,409,66,86,0.28393333836498813,0.0,0.07235383640526358,-0.03240470316982966,True,6,0.09410715768041998,7.511445789640215,2.9284058593256566,4.0
183,0.22026759384835776,1.6296296296296295,2.2933074933944773,0.7037037037037037,-36,413,33,125,0.2904274131822738,0.0,0.04715371989984278,-0.03171391691753495,True,6,0.10464410729975289,7.957030672352838,3.5893378963918896,4.0
281,0.23790362818544417,1.6296296296296295,2.2933074933944773,0.7037037037037037,-40,409,34,119,0.3911525282787733,0.0,0.049610402179089796,-0.031259574980206574,True,6,0.10359313244199991,7.0198452905459705,2.4671774521351706,4.0
275,0.20434189925009286,1.6296296296296295,2.143033502442879,0.7407407407407407,44,493,78,25,0.24337402868280944,0.0,0.06502330797016709,-0.028891990767082848,True,4,0.0649269427073663,8.593190935622088,2.5954899482948184,4.0
222,0.24450475643068287,1.6296296296296295,2.160246899469287,0.7407407407407407,-38,411,35,116,0.21939401814072515,0.0,0.05358614626187254,-0.029458264255132708,True,6,0.10204532425740297,7.664183705751802,2.2582445743515946,4.0
24,0.2709155207621346,1.6296296296296295,1.9436506316151,0.8518518518518519,-40,409,30,67,0.2215162708050117,0.0,0.047565177018340364,-0.04713795052771897,True,6,0.08743743794668173,5.669445919469245,3.209379303929869,4.0
52,0.2618423373565803,1.6666666666666667,2.2194427061597977,0.6666666666666666,-45,404,60,59,0.3805741905040506,0.0,0.07236462868338753,-0.036672487841434384,True,5,0.11170354770230047,10.343521045855033,2.884254924658329,4.0
268,0.28962030613984185,1.6666666666666667,2.252570548079255,0.6666666666666666,-39,410,100,84,0.26183693623326054,0.0,0.08234966818590948,-0.03014311908512119,True,6,0.08683109062933025,6.623300042733381,2.445135507066162,4.0
58,0.22522850125364982,1.6666666666666667,2.151657414559676,0.7037037037037037,-37,412,23,112,0.25273310892519063,0.0,0.044550969234154025,-0.03464838414584983,True,6,0.09652591748752341,5.560045641600876,3.070631791817844,4.0
161,0.24957005605822732,1.6666666666666667,2.1343747458109497,0.7407407407407407,-45,404,30,84,0.1939384506368978,0.0,0.05214067218795727,-0.041018154298607286,True,6,0.093226474878358,5.9743513738928575,2.8446389922411397,4.0
160,0.21514649427854046,1.6666666666666667,2.151657414559676,0.7407407407407407,-41,408,26,100,0.3083209987417567,0.0,0.04616061734269712,-0.03887491560051647,True,6,0.09519769410130628,8.26732962315775,2.9738904117047413,4.0
231,0.30358475128835477,1.6666666666666667,2.185812841434,0.7407407407407407,-43,406,22,129,0.2747887694304653,0.0,0.053079576784760406,-0.028108126586333118,True,2,0.13894599213383865,7.747013629486178,4.29042983480015,4.0
25,0.16949089709275428,1.7037037037037037,2.341256389522831,0.6296296296296297,46,495,50,25,0.21786968920258654,0.0,0.052973895397629193,-0.03123622883517142,True,4,0.0703136741388255,8.108358886810688,2.9859665744257504,4.0
17,0.21802962007210866,1.7037037037037037,2.2443344307471285,0.7037037037037037,-38,411,27,117,0.33635331990256717,0.0,0.04566223257094569,-0.0345046957730334,True,6,0.1007082331653348,5.669002773861226,3.1600255367083343,4.0
123,0.23344536209838943,1.7037037037037037,2.22777085064038,0.7407407407407407,-42,407,19,120,0.26029910152490704,0.0,0.03852880249044098,-0.03967789239857961,True,6,0.09779611694823308,7.517830543061092,3.064108301229971,4.0
3,0.2419509550614004,1.7037037037037037,2.3570226039551585,0.7407407407407407,-40,409,35,128,0.20005668799109974,0.0,0.05272115412960136,-0.02786043814311916,True,6,0.10557515381575276,7.222927678712658,2.8899121384509856,4.0
36,0.31802408234316615,1.7407407407407407,2.1688023662159037,0.8148148148148148,-43,406,26,88,0.4683977798109306,0.0,0.04280398291314701,-0.04106558773911616,True,6,0.09822616182846512,6.980385908726359,2.2448518418318635,4.0
81,0.20838759546344976,1.7777777777777777,2.6666666666666665,0.6296296296296297,48,497,55,18,0.29321937641719126,0.0,0.05753161831819244,-0.033866247011767936,True,2,0.08646323516012083,5.791076724667462,2.860959585041945,4.0
196,0.2973185641234996,1.7777777777777777,2.3570226039551585,0.7037037037037037,-46,403,126,91,0.2938925763449757,0.0,0.09144440958986397,-0.030809014288992694,True,3,0.13189478297973914,6.927097479695482,2.924898817955851,4.0
28,0.22906133298013634,1.7777777777777777,2.2933074933944773,0.7407407407407407,-44,405,31,101,0.34460562415236096,0.0,0.0520912514595341,-0.034058791899058416,True,6,0.10044542020378514,8.85703282656745,3.4373969473642743,4.0
253,0.2787618822792277,1.7777777777777777,2.211083193570267,0.8148148148148148,-46,403,33,51,0.2495575634129107,0.0,0.050054369823504,-0.05178423015060413,True,6,0.092144699095169,6.2960245590206,2.680420225988206,4.0
